id,source,date,title,Label,url
22,CNN Indonesia,2026-06-02,Kenapa Kita Tidak Boleh Percaya AI 100 Persen? Ini Penjelasannya,1,https://www.cnnindonesia.com/teknologi/20260602153909-185-1364546/kenapa-kita-tidak-boleh-percaya-ai-100-persen-ini-penjelasannya
23,CNN Indonesia,2026-06-02,"Susul Samsung, HP Xiaomi Kini Bisa Kirim File ke iPhone Pakai AirDrop",0,https://www.cnnindonesia.com/teknologi/20260602150421-185-1364528/susul-samsung-hp-xiaomi-kini-bisa-kirim-file-ke-iphone-pakai-airdrop
24,CNN Indonesia,2026-06-02,"Tanpa Password, Hacker Bobol Akun Pengguna Instagram Pakai Meta AI",0,https://www.cnnindonesia.com/teknologi/20260602143325-185-1364517/tanpa-password-hacker-bobol-akun-pengguna-instagram-pakai-meta-ai
25,CNN Indonesia,2026-06-02,"Cetak Sejarah Baru, 'Matahari Buatan' China Kian Dekat Jadi Nyata",0,https://www.cnnindonesia.com/teknologi/20260602134813-199-1364502/cetak-sejarah-baru-matahari-buatan-china-kian-dekat-jadi-nyata
26,CNN Indonesia,2026-06-02,"Serangan Buaya di Indonesia Meningkat, Daerah Ini Paling Banyak",1,https://www.cnnindonesia.com/teknologi/20260602133340-199-1364473/serangan-buaya-di-indonesia-meningkat-daerah-ini-paling-banyak
27,CNN Indonesia,2026-06-02,Daftar Fenomena Astronomi Juni 2026: Parade Planet Hingga Micromoon,0,https://www.cnnindonesia.com/teknologi/20260602105441-199-1364411/daftar-fenomena-astronomi-juni-2026-parade-planet-hingga-micromoon
28,CNN Indonesia,2026-06-02,NASA Ungkap Analisis Ledakan Dahsyat Meteor di Langit AS,1,https://www.cnnindonesia.com/teknologi/20260602104338-199-1364404/nasa-ungkap-analisis-ledakan-dahsyat-meteor-di-langit-as
29,CNN Indonesia,2026-06-02,"73 Kali Terbakar, Pakar Ungkap Dugaan Awal Pemicu Rumah Fia Kebakaran",1,https://www.cnnindonesia.com/teknologi/20260602100019-199-1364389/73-kali-terbakar-pakar-ungkap-dugaan-awal-pemicu-rumah-fia-kebakaran
30,CNN Indonesia,2026-06-01,"Ikuti RI Dkk, Malaysia Larang Anak di Bawah 16 Tahun Punya Akun Medsos",0,https://www.cnnindonesia.com/teknologi/20260601161831-192-1364191/ikuti-ri-dkk-malaysia-larang-anak-di-bawah-16-tahun-punya-akun-medsos
31,CNN Indonesia,2026-06-01,Tim UGM Selidiki Pemicu Misteri Kebakaran Berulang Rumah Fia di Sleman,0,https://www.cnnindonesia.com/teknologi/20260601173800-199-1364220/tim-ugm-selidiki-pemicu-misteri-kebakaran-berulang-rumah-fia-di-sleman
32,CNN Indonesia,2026-06-01,Melihat Cara Finlandia Kubur Limbah Radioaktif Nuklir ke Bawah Tanah,1,https://www.cnnindonesia.com/teknologi/20260601153128-199-1364151/melihat-cara-finlandia-kubur-limbah-radioaktif-nuklir-ke-bawah-tanah
33,CNN Indonesia,2026-06-01,AS Larang Ekspor Chip ke Perusahaan China di Luar Tiongkok,0,https://www.cnnindonesia.com/teknologi/20260601161643-185-1364181/as-larang-ekspor-chip-ke-perusahaan-china-di-luar-tiongkok
34,CNN Indonesia,2026-06-01,"Fenomena Bulan Purnama Berpotensi Picu Rob di Bali, Denpasar-Jembrana",0,https://www.cnnindonesia.com/teknologi/20260601152135-641-1364147/fenomena-bulan-purnama-berpotensi-picu-rob-di-bali-denpasar-jembrana
35,CNN Indonesia,2026-05-31,Studi Baru: Bumi Berpotensi 'Menyemai' Venus dengan Kehidupan,0,https://www.cnnindonesia.com/teknologi/20260531172302-199-1363939/studi-baru-bumi-berpotensi-menyemai-venus-dengan-kehidupan
36,CNN Indonesia,2026-05-29,Fakta Sains di Balik Kedekatan Masha and The Bear di Dunia Nyata,0,https://www.cnnindonesia.com/teknologi/20260529163030-199-1363483/fakta-sains-di-balik-kedekatan-masha-and-the-bear-di-dunia-nyata
37,CNN Indonesia,2026-05-30,"Studi: Populasi Manusia Tembus 8,3 Miliar, Lebihi Kapasitas Bumi",0,https://www.cnnindonesia.com/teknologi/20260530140816-199-1363686/studi-populasi-manusia-tembus-83-miliar-lebihi-kapasitas-bumi
38,Kompas,2026-06-06,"ChatGPT dan Gemini Lolos Ujian Masuk Kampus Top Jepang, Nilainya Kalahkan Manusia",0,https://tekno.kompas.com/read/2026/06/06/19000067/chatgpt-dan-gemini-lolos-ujian-masuk-kampus-top-jepang-nilainya-kalahkan
39,Kompas,2026-06-06,"Google Rilis Search Profile, Halaman Profil Resmi untuk Kreator di Google Search",0,https://tekno.kompas.com/read/2026/06/06/17050017/google-rilis-search-profile-halaman-profil-resmi-untuk-kreator-di-google-search
40,Kompas,2026-06-06,"4 HP Android ""Si Paling Ultra"" di Indonesia, Termurah Rp 19 Jutaan",1,https://tekno.kompas.com/read/2026/06/06/15070027/4-hp-android-si-paling-ultra-di-indonesia-termurah-rp-19-jutaan
41,Kompas,2026-06-06,Tabel Spesifikasi dan Harga Motorola Signature di Indonesia,0,https://tekno.kompas.com/read/2026/06/06/14350027/tabel-spesifikasi-dan-harga-motorola-signature-di-indonesia-
42,Kompas,2026-06-06,"HP Lipat Pertama Vertu Dijual Rp 616 Juta, Pakai Berlian dan Kulit Buaya",0,https://tekno.kompas.com/read/2026/06/06/14030007/hp-lipat-pertama-vertu-dijual-rp-616-juta-pakai-berlian-dan-kulit-buaya
43,Kompas,2026-06-06,"AI Makin Canggih, Konsep AI Sandwich Muncul Agar Manusia Tidak Kehilangan Kendali",0,https://tekno.kompas.com/read/2026/06/06/13050077/ai-makin-canggih-konsep-ai-sandwich-muncul-agar-manusia-tidak-kehilangan
44,Kompas,2026-06-06,Cara Mudah Login WhatsApp di Dua HP dengan Nomor yang Sama,1,https://tekno.kompas.com/read/2026/06/06/12350087/cara-mudah-login-whatsapp-di-dua-hp-dengan-nomor-yang-sama
45,Kompas,2026-06-06,"Saya Cowok tapi Pakai iPhone 17e Soft Pink, Ini yang Dirasakan",1,https://tekno.kompas.com/read/2026/06/06/11020057/saya-cowok-tapi-pakai-iphone-17e-soft-pink-ini-yang-dirasakan
46,Kompas,2026-06-06,"Menilik Kemampuan ""Matahari Buatan"" China, Lampaui Batas Mustahil",0,https://tekno.kompas.com/read/2026/06/06/10460007/menilik-kemampuan-matahari-buatan-china-lampaui-batas-mustahil
47,Kompas,2026-06-06,"""HP Kentang"" Kini Juga Bisa Pakai AI Gemini",0,https://tekno.kompas.com/read/2026/06/06/10170077/-hp-kentang-kini-juga-bisa-pakai-ai-gemini
48,Kompas,2026-06-06,"Huawei Berterima Kasih ke AS, Larangan Chip Bikin China Makin Mandiri",0,https://tekno.kompas.com/read/2026/06/06/10020067/huawei-berterima-kasih-ke-as-larangan-chip-bikin-china-makin-mandiri
49,Kompas,2026-06-06,10 HP Flagship Android Terkencang Mei 2026 Versi AnTuTu,1,https://tekno.kompas.com/read/2026/06/04/17050027/10-hp-flagship-android-terkencang-mei-2026-versi-antutu
50,Kompas,2026-06-06,"AI Penagih Utang Muncul, Bisa Bekerja Tanpa Henti 24 Jam",0,https://tekno.kompas.com/read/2026/06/04/12370037/ai-penagih-utang-muncul-bisa-bekerja-tanpa-henti-24-jam
51,Kompas,2026-06-06,"Laptop Infinix XBook 15 Resmi di Indonesia, Ini Harganya",1,https://tekno.kompas.com/read/2026/06/06/09090097/laptop-infinix-xbook-15-resmi-di-indonesia-ini-harganya
52,Kompas,2026-06-06,"""Godfather AI"" Bicara soal Makluk Baru dan Penghinaan Terbesar Ketiga",1,https://tekno.kompas.com/read/2026/06/05/14020037/godfather-ai-bicara-soal-makluk-baru-dan-penghinaan-terbesar-ketiga
53,Kompas,2026-06-06,"China Perketat Internet, Upload Video Kini Harus Pakai Nama Asli",0,https://tekno.kompas.com/read/2026/06/06/08310017/china-perketat-internet-upload-video-kini-harus-pakai-nama-asli
54,Kompas,2026-06-06,"Bitcoin Anjlok ke 59.000 Dollar AS, Terendah sejak 2024",0,https://tekno.kompas.com/read/2026/06/06/07581497/bitcoin-anjlok-ke-59000-dollar-as-terendah-sejak-2024
55,Kompas,2026-06-06,"20 Game Baru PS5 dan Jadwal Rilisnya, Diumumkan Sony di State of Play 2026",0,https://tekno.kompas.com/read/2026/06/04/16050057/20-game-baru-ps5-dan-jadwal-rilisnya-diumumkan-sony-di-state-of-play-2026
56,Kompas,2026-06-05,"""Jensen Huang Effect"" Kerek Saham Perusahaan Teknologi hingga Daging Babi",0,https://tekno.kompas.com/read/2026/06/05/19090007/-jensen-huang-effect-kerek-saham-perusahaan-teknologi-hingga-daging-babi
57,Kompas,2026-06-05,"Pendapatan Naik 23 Persen, GitLab Tetap PHK 350 Karyawan demi AI",0,https://tekno.kompas.com/read/2026/06/05/18030047/pendapatan-naik-23-persen-gitlab-tetap-phk-350-karyawan-demi-ai
58,Kompas,2026-06-05,Kenapa Facebook Tidak Bisa Dibuka? Ini Cara Menghapusnya,1,https://tekno.kompas.com/read/2026/06/05/16350087/kenapa-facebook-tidak-bisa-dibuka-ini-cara-menghapusnya
59,Kompas,2026-06-05,"Sony FlexStrike Resmi di Indonesia, Bisa Main Game Adu Jotos ala ""Dingdong"" di PS5",0,https://tekno.kompas.com/read/2026/06/05/16060077/sony-flexstrike-resmi-di-indonesia-bisa-main-game-adu-jotos-ala-dingdong-di-ps5
60,Kompas,2026-06-05,"Ini Waktu yang Tepat untuk Ganti HP, Perhatikan Tanda-tandanya",1,https://tekno.kompas.com/read/2026/02/07/15100017/ini-waktu-yang-tepat-untuk-ganti-hp-perhatikan-tanda-tandanya
61,Kompas,2026-06-05,"Huawei Umumkan Nova Y74, HP 4G dengan Baterai 6.620 mAh",0,https://tekno.kompas.com/read/2026/06/05/15030037/huawei-umumkan-nova-y74-hp-4g-dengan-baterai-6.620-mah
62,Kompas,2026-06-05,Kenapa Storage WhatsApp Cepat Penuh? Ini Penyebab dan Cara Mengatasinya,1,https://tekno.kompas.com/read/2026/05/16/17350037/kenapa-storage-whatsapp-cepat-penuh-ini-penyebab-dan-cara-mengatasinya
63,Kompas,2026-06-05,Skenario Krisis 2028 saat AI Gantikan Manusia Terlalu Cepat,0,https://tekno.kompas.com/read/2026/02/25/10010007/skenario-krisis-2028-saat-ai-gantikan-manusia-terlalu-cepat
64,Kompas,2026-06-05,"Cloudflare Akuisisi VoidZero, Perusahaan di Balik Pembuat Tools JavaScript",0,https://tekno.kompas.com/read/2026/06/05/13020097/cloudflare-akuisisi-voidzero-perusahaan-di-balik-pembuat-tools-javascript
65,Kompas,2026-06-05,"Daftar Harga HP Tecno, Infinix, Itel Terbaru 5 Juni 2026",0,https://tekno.kompas.com/read/2026/06/05/12350057/daftar-harga-hp-tecno-infinix-itel-terbaru-5-juni-2026
66,Kompas,2026-06-05,"Amazfit Balance 3 serta Balance Ultra Resmi, Baterai Tahan 30 Hari dan Ada Fitur Hyrox",0,https://tekno.kompas.com/read/2026/06/05/11310067/amazfit-balance-3-serta-balance-ultra-resmi-baterai-tahan-30-hari-dan-ada-fitur
67,Kompas,2026-06-05,"Ada Fitur Khusus di WhatsApp untuk Lawan Spyware, Begini Cara Pakainya",1,https://tekno.kompas.com/read/2026/06/05/11150037/ada-fitur-khusus-di-whatsapp-untuk-lawan-spyware-begini-cara-pakainya
68,Kompas,2026-06-05,"Honor Magic V6 Meluncur Global, HP Lipat Setipis Ponsel Biasa",0,https://tekno.kompas.com/read/2026/06/05/10030027/honor-magic-v6-meluncur-global-hp-lipat-setipis-ponsel-biasa
69,Kompas,2026-06-05,"Anthropic Ajak Pesaing Perlambat AI, Takut Mesin Bisa Perbaiki Diri Sendiri",0,https://tekno.kompas.com/read/2026/06/05/09330057/anthropic-ajak-pesaing-perlambat-ai-takut-mesin-bisa-perbaiki-diri-sendiri
70,Kompas,2026-06-05,"Motorola Edge 70 Pro Plus Resmi, Bawa 4 Kamera 50 MP dan Zoom 50x",0,https://tekno.kompas.com/read/2026/06/05/09010087/motorola-edge-70-pro-plus-resmi-bawa-4-kamera-50-mp-dan-zoom-50x
71,Kompas,2026-06-05,Ini Tanda-tandanya WhatsApp Kamu Diblokir Orang Lain,1,https://tekno.kompas.com/read/2026/06/03/12350027/ini-tanda-tandanya-whatsapp-kamu-diblokir-orang-lain
72,Kompas,2026-06-05,"Harga Bitcoin Anjlok Lagi, Sempat Sentuh 61.000 Dollar AS",0,https://tekno.kompas.com/read/2026/06/05/07580097/harga-bitcoin-anjlok-lagi-sempat-sentuh-61000-dollar-as
73,Kompas,2026-06-05,"Laptop Nvidia RTX Spark Diuji Main Game AAA dan Edit Video, Ini Hasilnya",1,https://tekno.kompas.com/read/2026/06/04/14020097/laptop-nvidia-rtx-spark-diuji-main-game-aaa-dan-edit-video-ini-hasilnya
74,Kompas,2026-06-05,"Bos Telkom: Kalau Tak Manfaatkan AI Sekarang, Akan Tertinggal",0,https://tekno.kompas.com/read/2026/06/05/07010087/bos-telkom--kalau-tak-manfaatkan-ai-sekarang-akan-tertinggal
75,Kompas,2026-06-05,"China Punya Robot Polantas, Kerja 3 Hari Sudah Catat 12.000 Pelanggaran",0,https://tekno.kompas.com/read/2026/06/04/08440017/china-punya-robot-polantas-kerja-3-hari-sudah-catat-12000-pelanggaran
76,Kompas,2026-06-05,Keresahan Wisudawan di Balik Ejekan ke Bos Teknologi saat Bicara AI,1,https://tekno.kompas.com/read/2026/06/04/10440027/keresahan-wisudawan-di-balik-ejekan-ke-bos-teknologi-saat-bicara-ai
77,Kompas,2026-06-04,"Tidak Ada Air di Luar Angkasa, Peneliti Sudah Punya Solusi untuk Cuci Baju",0,https://tekno.kompas.com/read/2026/06/04/19020077/tidak-ada-air-di-luar-angkasa-peneliti-sudah-punya-solusi-untuk-cuci-baju
78,Kompas,2026-06-04,"Acer Iconia Duo S14 Resmi, Tablet yang Bisa Jadi Monitor Kedua",0,https://tekno.kompas.com/read/2026/06/04/18050027/acer-iconia-duo-s14-resmi-tablet-yang-bisa-jadi-monitor-kedua
79,Kompas,2026-06-04,"Telkom Luncurkan AIcosystem, Wadah Layanan AI dalam Satu Ekosistem",0,https://tekno.kompas.com/read/2026/06/04/16212157/telkom-luncurkan-aicosystem-wadah-layanan-ai-dalam-satu-ekosistem
80,Kompas,2026-06-04,"Google Rilis AI Gemma 4 12B, AI Canggih untuk Laptop Tanpa Bergantung Cloud",0,https://tekno.kompas.com/read/2026/06/04/15370097/google-rilis-ai-gemma-4-12b-ai-canggih-untuk-laptop-tanpa-bergantung-cloud
81,Kompas,2026-06-04,"Microsoft Umumkan Surface RTX Spark Dev Box, PC Mini untuk Developer AI",0,https://tekno.kompas.com/read/2026/06/04/15040067/microsoft-umumkan-surface-rtx-spark-dev-box-pc-mini-untuk-developer-ai
82,Kompas,2026-06-04,"13 HP Terbaru Baterai 6.000 mAh - 9.000 mAh, Harga mulai Rp 1 Jutaan",0,https://tekno.kompas.com/read/2026/06/04/14350097/13-hp-terbaru-baterai-6000-mah-9000-mah-harga-mulai-rp-1-jutaan
83,Kompas,2026-06-04,"Xiaomi 17T Pro Resmi di Indonesia, HP Kamera Leica dengan Harga Mulai Rp 12 Juta",0,https://tekno.kompas.com/read/2026/06/04/13300007/xiaomi-17t-pro-resmi-di-indonesia-hp-kamera-leica-dengan-harga-mulai-rp-12-juta
84,Kompas,2026-06-04,"AI Bisa Bantu Kerja, tapi Jangan Sampai Bikin Otak â€˜Tumpulâ€™",1,https://tekno.kompas.com/read/2026/06/03/13350067/ai-bisa-bantu-kerja-tapi-jangan-sampai-bikin-otak-tumpul
85,Kompas,2026-06-04,"Xiaomi 17T Resmi di Indonesia, Harga Mulai Rp 9 juta dengan Periskop 50 MP",0,https://tekno.kompas.com/read/2026/06/04/13150097/xiaomi-17t-resmi-di-indonesia-harga-mulai-rp-9-juta-dengan-periskop-50-mp
86,Kompas,2026-06-04,"Game God of War Laufey Diumumkan, Angkat Cerita Petualangan Istri Kratos",0,https://tekno.kompas.com/read/2026/06/04/13040027/game-god-of-war-laufey-diumumkan-angkat-cerita-petualangan-istri-kratos
87,Kompas,2026-06-04,"Terpuruk di MPL, RRQ Hoshi Mulai Bersih-bersih Tim",0,https://tekno.kompas.com/read/2026/06/04/12070057/terpuruk-di-mpl-rrq-hoshi-mulai-bersih-bersih-tim
88,Kompas,2026-06-04,"Honor X7e Resmi, HP Murah dengan Baterai Jumbo 7.500 mAh",0,https://tekno.kompas.com/read/2026/06/04/11240017/honor-x7e-resmi-hp-murah-dengan-baterai-jumbo-7.500-mah
89,Kompas,2026-06-04,"Trump Teken Aturan Baru, AS Bisa Akses Model AI Sebelum Rilis ke Publik",0,https://tekno.kompas.com/read/2026/06/04/11050007/trump-teken-aturan-baru-as-bisa-akses-model-ai-sebelum-rilis-ke-publik
90,Kompas,2026-06-04,"Mengenal Nvidia RTX Spark, Superchip Laptop yang Ancam Intel dan AMD",0,https://tekno.kompas.com/read/2026/06/03/10070017/mengenal-nvidia-rtx-spark-superchip-laptop-yang-ancam-intel-dan-amd
91,Kompas,2026-06-04,Chipset Baru Bakal Bikin Harga HP Android Makin Mahal?,1,https://tekno.kompas.com/read/2026/05/17/19050077/chipset-baru-bakal-bikin-harga-hp-android-makin-mahal
92,Kompas,2026-06-04,Elon Musk Diprediksi Akuisisi Intel lewat SpaceX,0,https://tekno.kompas.com/read/2026/06/04/10230027/elon-musk-diprediksi-akuisisi-intel-lewat-spacex
93,Kompas,2026-06-04,"Google Rilis Gemini Go, AI untuk HP Android RAM 2 GB",0,https://tekno.kompas.com/read/2026/06/04/10030067/google-rilis-gemini-go-ai-untuk-hp-android-ram-2-gb
94,Kompas,2026-06-04,5 Alasan Gen Z Suka Sering Pakai Fitur DnD di Ponsel,0,https://tekno.kompas.com/read/2024/11/25/15050017/5-alasan-gen-z-suka-sering-pakai-fitur-dnd-di-ponsel
95,Kompas,2026-06-04,"Meta Business Agent Resmi, ""Karyawan AI"" yang Bisa Kerja ""Sat-set"" 24 Jam",0,https://tekno.kompas.com/read/2026/06/04/09280077/meta-business-agent-resmi-karyawan-ai-yang-bisa-kerja-sat-set-24-jam
96,Kompas,2026-06-04,"Pengakuan Hacker, Meta AI Dipakai untuk Bajak Akun Instagram",0,https://tekno.kompas.com/read/2026/06/03/19090047/pengakuan-hacker-meta-ai-dipakai-untuk-bajak-akun-instagram
97,Kompas,2026-06-04,"Asus Umumkan VivoWatch 6 Plus, Pakai Bodi Titanium dan Layar AMOLED",0,https://tekno.kompas.com/read/2026/06/04/09020007/asus-umumkan-vivowatch-6-plus-pakai-bodi-titanium-dan-layar-amoled
98,Kompas,2026-06-04,"Grab Bantah Kabar Keluar dari Indonesia, Sebut RI adalah Rumah",0,https://tekno.kompas.com/read/2026/06/04/08180007/grab-bantah-kabar-keluar-dari-indonesia-sebut-ri-adalah-rumah
99,Kompas,2026-06-04,"Telepon Scam Makin Canggih, Google Rilis Fitur Penangkalnya",0,https://tekno.kompas.com/read/2026/06/04/08060077/telepon-scam-makin-canggih-google-rilis-fitur-penangkalnya
100,Kompas,2026-06-04,"Populasi Meningkat, Robot Humanoid di China Wajib Punya KTP",0,https://tekno.kompas.com/read/2026/06/04/07070037/populasi-meningkat-robot-humanoid-di-china-wajib-punya-ktp
101,Kompas,2026-06-04,"Nilai â€œAâ€ Mahasiswa Tak Berarti Lagi Gara-gara AI, Masa Depan Dipertaruhkan",0,https://tekno.kompas.com/read/2026/05/25/12350047/nilai-a-mahasiswa-tak-berarti-lagi-gara-gara-ai-masa-depan-dipertaruhkan
102,Kompas,2026-06-04,"Nostalgia Lewat Google Maps, Begini Cara Lihat Lokasi hingga 10 Tahun Silam",1,https://tekno.kompas.com/read/2026/06/03/15350037/nostalgia-lewat-google-maps-begini-cara-lihat-lokasi-hingga-10-tahun-silam
103,Kompas,2026-06-04,"Google Ternak 32 Juta Nyamuk untuk Dilepas, Ini Tujuannya",1,https://tekno.kompas.com/read/2026/06/03/15010077/google-ternak-32-juta-nyamuk-untuk-dilepas-ini-tujuannya
104,Kompas,2026-06-03,"Microsoft Rilis Web IQ, ""Google Search"" untuk AI Agent",0,https://tekno.kompas.com/read/2026/06/03/18070067/microsoft-rilis-web-iq-google-search-untuk-ai-agent-
105,Kompas,2026-06-03,"Microsoft Umumkan Chip Majorana 2, Komputer Kuantum Jadi Makin Dekat",0,https://tekno.kompas.com/read/2026/06/03/17070087/microsoft-umumkan-chip-majorana-2-komputer-kuantum-jadi-makin-dekat
106,Kompas,2026-06-03,"Kreator Live Shopping di China Ini Mirip Manusia, Aslinya Bukan",0,https://tekno.kompas.com/read/2026/05/05/14350067/kreator-live-shopping-di-china-ini-mirip-manusia-aslinya-bukan
107,Kompas,2026-06-03,"Cek Harga Oppo dan Realme per Juni 2026, Masih Ada yang Rp 1,8 Jutaan",0,https://tekno.kompas.com/read/2026/06/03/16150047/cek-harga-oppo-dan-realme-per-juni-2026-masih-ada-yang-rp-18-jutaan
108,Kompas,2026-06-03,"Daftar 40 HP Xiaomi, Redmi, dan Poco yang Kebagian HyperOS 3.1",0,https://tekno.kompas.com/read/2026/06/03/16060067/daftar-40-hp-xiaomi-redmi-dan-poco-yang-kebagian-hyperos-3.1
109,Kompas,2026-06-03,"Kuota Internet di HP Sering Tiba-tiba Habis, Cek Segera Pengaturan Ini",1,https://tekno.kompas.com/read/2026/06/03/14350007/kuota-internet-di-hp-sering-tiba-tiba-habis-cek-segera-pengaturan-ini
110,Kompas,2026-06-03,"HP Motorola Edge 2026 Rilis, Layar Jadi 6,3 Inci dan Punya 3 Kamera Belakang",0,https://tekno.kompas.com/read/2026/06/03/14010077/hp-motorola-edge-2026-rilis-layar-jadi-6-3-inci-dan-punya-3-kamera-belakang-
111,Kompas,2026-06-03,"Samsung Pamer Panel OLED ""Ultra Slim"" untuk Laptop, Lebih Tipis 20 Persen",0,https://tekno.kompas.com/read/2026/06/03/13040047/samsung-pamer-panel-oled-ultra-slim-untuk-laptop-lebih-tipis-20-persen
112,Kompas,2026-06-03,Thoughtworks dan NBS Dorong Modernisasi Sistem Perusahaan Menggunakan AI di Indonesia,0,https://tekno.kompas.com/read/cm/2026/06/03/12153617/thoughtworks-dan-nbs-dorong-modernisasi-sistem-perusahaan-menggunakan-ai-di
113,Kompas,2026-06-03,"AMD Luncurkan Tiga Produk Baru Rasa Lama, Ada CPU Rilisan 2022",0,https://tekno.kompas.com/read/2026/06/03/11280037/amd-luncurkan-tiga-produk-baru-rasa-lama-ada-cpu-rilisan-2022
